timestamp_utc,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,T2M,CLRSKY_SFC_SW_DWN
2025-01-01 00:00:00,0.0,0.0,9.43,0.0
2025-01-01 01:00:00,0.0,0.0,8.98,0.0
2025-01-01 02:00:00,0.0,0.0,8.43,0.0
2025-01-01 03:00:00,0.0,0.0,7.8,0.0
2025-01-01 04:00:00,0.0,0.0,7.29,0.0
2025-01-01 05:00:00,0.0,0.0,6.95,0.0
2025-01-01 06:00:00,5.62,2.45,6.87,5.62
2025-01-01 07:00:00,134.6,342.24,8.07,135.57
2025-01-01 08:00:00,346.42,640.07,10.66,348.05
2025-01-01 09:00:00,531.92,787.08,14.83,533.25
2025-01-01 10:00:00,658.75,837.21,17.24,664.75
2025-01-01 11:00:00,710.7,753.03,18.73,717.3
2025-01-01 12:00:00,706.58,756.61,19.79,710.4
2025-01-01 13:00:00,624.08,717.04,20.45,631.95
2025-01-01 14:00:00,480.75,649.18,20.58,487.45
2025-01-01 15:00:00,290.77,512.81,20.07,294.45
2025-01-01 16:00:00,89.57,164.46,17.3,90.12
2025-01-01 17:00:00,0.0,0.0,13.9,0.0
2025-01-01 18:00:00,0.0,0.0,13.15,0.0
2025-01-01 19:00:00,0.0,0.0,12.63,0.0
2025-01-01 20:00:00,0.0,0.0,12.03,0.0
2025-01-01 21:00:00,0.0,0.0,11.25,0.0
2025-01-01 22:00:00,0.0,0.0,10.24,0.0
2025-01-01 23:00:00,0.0,0.0,9.27,0.0
2025-01-02 00:00:00,0.0,0.0,8.51,0.0
2025-01-02 01:00:00,0.0,0.0,7.86,0.0
2025-01-02 02:00:00,0.0,0.0,7.34,0.0
2025-01-02 03:00:00,0.0,0.0,6.98,0.0
2025-01-02 04:00:00,0.0,0.0,6.75,0.0
2025-01-02 05:00:00,0.0,0.0,6.66,0.0
2025-01-02 06:00:00,5.93,19.06,6.57,6.0
2025-01-02 07:00:00,140.85,461.26,8.76,143.1
2025-01-02 08:00:00,351.85,723.78,11.4,355.0
2025-01-02 09:00:00,534.97,827.46,15.32,537.97
2025-01-02 10:00:00,665.5,908.18,19.21,668.05
2025-01-02 11:00:00,714.85,824.01,21.06,717.05
2025-01-02 12:00:00,708.47,823.52,22.44,710.35
2025-01-02 13:00:00,630.9,782.61,23.3,631.72
2025-01-02 14:00:00,488.08,707.98,23.56,489.02
2025-01-02 15:00:00,296.5,563.98,23.08,297.35
2025-01-02 16:00:00,94.97,232.88,19.45,95.3
2025-01-02 17:00:00,0.0,0.0,16.07,0.0
2025-01-02 18:00:00,0.0,0.0,15.0,0.0
2025-01-02 19:00:00,0.0,0.0,14.2,0.0
2025-01-02 20:00:00,0.0,0.0,13.36,0.0
2025-01-02 21:00:00,0.0,0.0,12.33,0.0
2025-01-02 22:00:00,0.0,0.0,11.21,0.0
2025-01-02 23:00:00,0.0,0.0,10.21,0.0
2025-01-03 00:00:00,0.0,0.0,9.4,0.0
2025-01-03 01:00:00,0.0,0.0,8.78,0.0
2025-01-03 02:00:00,0.0,0.0,8.24,0.0
2025-01-03 03:00:00,0.0,0.0,7.71,0.0
2025-01-03 04:00:00,0.0,0.0,7.21,0.0
2025-01-03 05:00:00,0.0,0.0,6.78,0.0
2025-01-03 06:00:00,5.62,9.92,6.51,5.68
2025-01-03 07:00:00,134.75,381.88,9.18,138.9
2025-01-03 08:00:00,339.3,649.88,11.79,350.65
2025-01-03 09:00:00,516.95,772.24,15.55,535.38
2025-01-03 10:00:00,643.12,836.93,19.05,667.97
2025-01-03 11:00:00,696.38,767.29,21.46,726.6
2025-01-03 12:00:00,687.05,784.14,23.18,721.42
2025-01-03 13:00:00,619.4,703.04,24.29,643.0
2025-01-03 14:00:00,469.65,657.01,24.72,499.58
2025-01-03 15:00:00,289.15,487.68,24.24,306.15
2025-01-03 16:00:00,95.78,225.69,20.21,100.22
2025-01-03 17:00:00,0.0,0.0,17.11,0.0
2025-01-03 18:00:00,0.0,0.0,16.16,0.0
2025-01-03 19:00:00,0.0,0.0,15.4,0.0
2025-01-03 20:00:00,0.0,0.0,14.4,0.0
2025-01-03 21:00:00,0.0,0.0,13.23,0.0
2025-01-03 22:00:00,0.0,0.0,12.21,0.0
2025-01-03 23:00:00,0.0,0.0,11.49,0.0
2025-01-04 00:00:00,0.0,0.0,10.76,0.0
2025-01-04 01:00:00,0.0,0.0,10.08,0.0
2025-01-04 02:00:00,0.0,0.0,9.61,0.0
2025-01-04 03:00:00,0.0,0.0,9.21,0.0
2025-01-04 04:00:00,0.0,0.0,8.81,0.0
2025-01-04 05:00:00,0.0,0.0,8.51,0.0
2025-01-04 06:00:00,5.47,7.27,8.31,5.47
2025-01-04 07:00:00,136.02,383.94,9.84,136.55
2025-01-04 08:00:00,347.77,655.92,12.24,348.62
2025-01-04 09:00:00,533.67,788.19,15.35,534.47
2025-01-04 10:00:00,666.4,848.24,18.21,667.03
2025-01-04 11:00:00,732.17,880.09,20.94,732.62
2025-01-04 12:00:00,727.2,873.86,23.15,727.53
2025-01-04 13:00:00,648.88,827.78,24.82,649.47
2025-01-04 14:00:00,503.48,745.09,25.74,504.33
2025-01-04 15:00:00,310.23,604.83,25.39,311.1
2025-01-04 16:00:00,104.15,266.58,22.87,104.55
2025-01-04 17:00:00,0.0,0.0,20.19,0.0
2025-01-04 18:00:00,0.0,0.0,18.75,0.0
2025-01-04 19:00:00,0.0,0.0,17.86,0.0
2025-01-04 20:00:00,0.0,0.0,17.26,0.0
2025-01-04 21:00:00,0.0,0.0,16.92,0.0
2025-01-04 22:00:00,0.0,0.0,16.62,0.0
2025-01-04 23:00:00,0.0,0.0,16.2,0.0
2025-01-05 00:00:00,0.0,0.0,15.65,0.0
2025-01-05 01:00:00,0.0,0.0,14.99,0.0
2025-01-05 02:00:00,0.0,0.0,14.29,0.0
2025-01-05 03:00:00,0.0,0.0,13.41,0.0
2025-01-05 04:00:00,0.0,0.0,12.46,0.0
2025-01-05 05:00:00,0.0,0.0,11.43,0.0
2025-01-05 06:00:00,5.25,5.0,10.46,5.28
2025-01-05 07:00:00,133.12,352.07,12.87,133.75
2025-01-05 08:00:00,344.1,620.72,15.66,345.23
2025-01-05 09:00:00,530.58,753.04,18.82,531.65
2025-01-05 10:00:00,663.85,793.37,21.61,664.67
2025-01-05 11:00:00,721.9,756.86,23.22,722.4
2025-01-05 12:00:00,714.28,722.26,24.2,714.55
2025-01-05 13:00:00,632.28,647.4,24.48,632.55
2025-01-05 14:00:00,482.73,531.87,24.05,482.98
2025-01-05 15:00:00,285.42,349.82,22.76,285.62
2025-01-05 16:00:00,90.8,77.54,19.34,90.88
2025-01-05 17:00:00,0.0,0.0,15.66,0.0
2025-01-05 18:00:00,0.0,0.0,14.59,0.0
2025-01-05 19:00:00,0.0,0.0,13.69,0.0
2025-01-05 20:00:00,0.0,0.0,12.92,0.0
2025-01-05 21:00:00,0.0,0.0,12.31,0.0
2025-01-05 22:00:00,0.0,0.0,11.8,0.0
2025-01-05 23:00:00,0.0,0.0,11.28,0.0
2025-01-06 00:00:00,0.0,0.0,10.81,0.0
2025-01-06 01:00:00,0.0,0.0,10.45,0.0
2025-01-06 02:00:00,0.0,0.0,10.14,0.0
2025-01-06 03:00:00,0.0,0.0,9.81,0.0
2025-01-06 04:00:00,0.0,0.0,9.45,0.0
2025-01-06 05:00:00,0.0,0.0,9.14,0.0
2025-01-06 06:00:00,4.32,0.0,8.89,4.4
2025-01-06 07:00:00,98.53,67.96,10.3,101.85
2025-01-06 08:00:00,280.67,272.4,12.69,293.48
2025-01-06 09:00:00,468.52,440.74,15.35,487.5
2025-01-06 10:00:00,613.35,557.75,17.69,631.08
2025-01-06 11:00:00,700.38,661.04,19.75,710.92
2025-01-06 12:00:00,702.47,699.01,21.31,707.03
2025-01-06 13:00:00,630.0,682.84,22.2,630.22
2025-01-06 14:00:00,487.25,603.3,22.45,487.6
2025-01-06 15:00:00,296.77,467.97,22.09,297.15
2025-01-06 16:00:00,99.7,176.8,19.51,99.85
2025-01-06 17:00:00,0.0,0.0,16.33,0.0
2025-01-06 18:00:00,0.0,0.0,15.89,0.0
2025-01-06 19:00:00,0.0,0.0,15.49,0.0
2025-01-06 20:00:00,0.0,0.0,14.86,0.0
2025-01-06 21:00:00,0.0,0.0,14.29,0.0
2025-01-06 22:00:00,0.0,0.0,13.54,0.0
2025-01-06 23:00:00,0.0,0.0,12.71,0.0
2025-01-07 00:00:00,0.0,0.0,11.92,0.0
2025-01-07 01:00:00,0.0,0.0,11.21,0.0
2025-01-07 02:00:00,0.0,0.0,10.46,0.0
2025-01-07 03:00:00,0.0,0.0,10.0,0.0
2025-01-07 04:00:00,0.0,0.0,9.8,0.0
2025-01-07 05:00:00,0.0,0.0,9.53,0.0
2025-01-07 06:00:00,4.95,4.59,9.25,4.95
2025-01-07 07:00:00,129.93,334.35,10.65,130.18
2025-01-07 08:00:00,338.9,611.39,13.24,339.4
2025-01-07 09:00:00,524.3,759.95,16.25,524.88
2025-01-07 10:00:00,657.58,821.18,19.48,658.12
2025-01-07 11:00:00,710.67,769.77,21.41,711.2
2025-01-07 12:00:00,705.75,766.32,22.58,706.22
2025-01-07 13:00:00,629.0,723.42,23.24,629.4
2025-01-07 14:00:00,486.2,631.28,23.41,488.0
2025-01-07 15:00:00,296.77,490.4,22.92,297.85
2025-01-07 16:00:00,100.8,190.1,20.25,101.07
2025-01-07 17:00:00,0.0,0.0,17.0,0.0
2025-01-07 18:00:00,0.0,0.0,16.04,0.0
2025-01-07 19:00:00,0.0,0.0,15.36,0.0
2025-01-07 20:00:00,0.0,0.0,14.62,0.0
2025-01-07 21:00:00,0.0,0.0,13.72,0.0
2025-01-07 22:00:00,0.0,0.0,12.74,0.0
2025-01-07 23:00:00,0.0,0.0,11.81,0.0
2025-01-08 00:00:00,0.0,0.0,11.13,0.0
2025-01-08 01:00:00,0.0,0.0,10.72,0.0
2025-01-08 02:00:00,0.0,0.0,10.23,0.0
2025-01-08 03:00:00,0.0,0.0,9.64,0.0
2025-01-08 04:00:00,0.0,0.0,9.22,0.0
2025-01-08 05:00:00,0.0,0.0,8.83,0.0
2025-01-08 06:00:00,4.93,3.87,8.5,4.93
2025-01-08 07:00:00,129.2,333.55,10.36,129.98
2025-01-08 08:00:00,339.1,624.6,12.79,341.65
2025-01-08 09:00:00,526.0,755.98,16.35,529.58
2025-01-08 10:00:00,647.53,776.47,19.22,666.55
2025-01-08 11:00:00,615.08,350.5,21.0,726.3
2025-01-08 12:00:00,639.67,544.98,22.0,722.72
2025-01-08 13:00:00,546.03,313.8,22.13,645.25
2025-01-08 14:00:00,374.0,127.89,22.19,500.0
2025-01-08 15:00:00,231.25,87.37,21.55,307.98
2025-01-08 16:00:00,80.93,33.75,19.07,108.22
2025-01-08 17:00:00,0.0,0.0,16.83,0.0
2025-01-08 18:00:00,0.0,0.0,16.07,0.0
2025-01-08 19:00:00,0.0,0.0,15.68,0.0
2025-01-08 20:00:00,0.0,0.0,15.19,0.0
2025-01-08 21:00:00,0.0,0.0,14.56,0.0
2025-01-08 22:00:00,0.0,0.0,13.77,0.0
2025-01-08 23:00:00,0.0,0.0,12.97,0.0
2025-01-09 00:00:00,0.0,0.0,12.2,0.0
2025-01-09 01:00:00,0.0,0.0,11.67,0.0
2025-01-09 02:00:00,0.0,0.0,11.28,0.0
2025-01-09 03:00:00,0.0,0.0,10.89,0.0
2025-01-09 04:00:00,0.0,0.0,10.37,0.0
2025-01-09 05:00:00,0.0,0.0,9.68,0.0
2025-01-09 06:00:00,4.4,0.0,9.63,4.82
2025-01-09 07:00:00,110.95,154.78,11.62,125.82
2025-01-09 08:00:00,280.9,244.07,13.96,336.48
2025-01-09 09:00:00,448.7,395.99,17.03,525.15
2025-01-09 10:00:00,572.45,417.89,19.79,662.2
2025-01-09 11:00:00,574.15,135.06,21.29,721.1
2025-01-09 12:00:00,587.03,235.22,22.41,720.78
2025-01-09 13:00:00,498.55,126.4,22.97,646.08
2025-01-09 14:00:00,363.6,62.47,22.85,506.17
2025-01-09 15:00:00,223.68,40.47,22.39,314.55
2025-01-09 16:00:00,80.15,16.92,20.37,112.35
2025-01-09 17:00:00,0.0,0.0,18.16,0.0
2025-01-09 18:00:00,0.0,0.0,16.56,0.0
2025-01-09 19:00:00,0.0,0.0,15.14,0.0
2025-01-09 20:00:00,0.0,0.0,14.24,0.0
2025-01-09 21:00:00,0.0,0.0,13.8,0.0
2025-01-09 22:00:00,0.0,0.0,13.43,0.0
2025-01-09 23:00:00,0.0,0.0,13.01,0.0
2025-01-10 00:00:00,0.0,0.0,12.5,0.0
2025-01-10 01:00:00,0.0,0.0,12.03,0.0
2025-01-10 02:00:00,0.0,0.0,11.58,0.0
2025-01-10 03:00:00,0.0,0.0,11.04,0.0
2025-01-10 04:00:00,0.0,0.0,10.47,0.0
2025-01-10 05:00:00,0.0,0.0,9.93,0.0
2025-01-10 06:00:00,4.65,0.76,9.55,4.65
2025-01-10 07:00:00,122.35,239.69,11.22,122.78
2025-01-10 08:00:00,329.0,505.08,13.87,329.73
2025-01-10 09:00:00,519.95,671.29,17.87,520.65
2025-01-10 10:00:00,659.55,748.96,20.03,660.1
2025-01-10 11:00:00,740.05,847.13,21.22,740.42
2025-01-10 12:00:00,738.95,858.92,21.92,739.05
2025-01-10 13:00:00,664.42,820.43,22.18,664.72
2025-01-10 14:00:00,523.15,754.29,21.87,523.53
2025-01-10 15:00:00,329.58,619.03,20.98,329.98
2025-01-10 16:00:00,122.97,296.89,18.64,123.2
2025-01-10 17:00:00,0.0,0.0,15.06,0.0
2025-01-10 18:00:00,0.0,0.0,14.12,0.0
2025-01-10 19:00:00,0.0,0.0,13.34,0.0
2025-01-10 20:00:00,0.0,0.0,12.64,0.0
2025-01-10 21:00:00,0.0,0.0,12.04,0.0
2025-01-10 22:00:00,0.0,0.0,11.78,0.0
2025-01-10 23:00:00,0.0,0.0,11.44,0.0
2025-01-11 00:00:00,0.0,0.0,10.99,0.0
2025-01-11 01:00:00,0.0,0.0,10.41,0.0
2025-01-11 02:00:00,0.0,0.0,9.88,0.0
2025-01-11 03:00:00,0.0,0.0,9.53,0.0
2025-01-11 04:00:00,0.0,0.0,9.24,0.0
2025-01-11 05:00:00,0.0,0.0,8.95,0.0
2025-01-11 06:00:00,4.5,0.0,8.78,4.53
2025-01-11 07:00:00,111.75,138.59,10.39,115.4
2025-01-11 08:00:00,303.12,364.22,13.12,318.25
2025-01-11 09:00:00,482.58,467.78,16.56,507.25
2025-01-11 10:00:00,636.55,625.22,18.87,646.1
2025-01-11 11:00:00,720.55,732.09,20.32,727.12
2025-01-11 12:00:00,720.33,730.41,21.27,723.85
2025-01-11 13:00:00,647.58,707.86,21.73,647.9
2025-01-11 14:00:00,504.75,624.38,21.58,505.17
2025-01-11 15:00:00,312.67,477.13,20.8,313.08
2025-01-11 16:00:00,115.1,200.48,18.86,115.28
2025-01-11 17:00:00,0.0,0.0,15.59,0.0
2025-01-11 18:00:00,0.0,0.0,14.65,0.0
2025-01-11 19:00:00,0.0,0.0,13.86,0.0
2025-01-11 20:00:00,0.0,0.0,13.04,0.0
2025-01-11 21:00:00,0.0,0.0,12.3,0.0
2025-01-11 22:00:00,0.0,0.0,11.62,0.0
2025-01-11 23:00:00,0.0,0.0,11.05,0.0
2025-01-12 00:00:00,0.0,0.0,10.53,0.0
2025-01-12 01:00:00,0.0,0.0,10.02,0.0
2025-01-12 02:00:00,0.0,0.0,9.52,0.0
2025-01-12 03:00:00,0.0,0.0,9.12,0.0
2025-01-12 04:00:00,0.0,0.0,8.74,0.0
2025-01-12 05:00:00,0.0,0.0,8.34,0.0
2025-01-12 06:00:00,4.78,3.17,8.09,4.78
2025-01-12 07:00:00,130.57,326.29,9.83,130.88
2025-01-12 08:00:00,346.92,626.02,12.6,347.45
2025-01-12 09:00:00,539.33,777.85,16.05,539.83
2025-01-12 10:00:00,678.15,850.5,19.05,678.6
2025-01-12 11:00:00,737.65,804.09,20.65,738.03
2025-01-12 12:00:00,736.85,809.51,21.67,737.17
2025-01-12 13:00:00,662.58,776.63,22.28,662.83
2025-01-12 14:00:00,514.65,675.4,22.41,522.58
2025-01-12 15:00:00,319.83,504.96,21.93,329.9
2025-01-12 16:00:00,121.18,249.61,19.31,125.95
2025-01-12 17:00:00,0.0,0.0,16.33,0.0
2025-01-12 18:00:00,0.0,0.0,15.14,0.0
2025-01-12 19:00:00,0.0,0.0,14.2,0.0
2025-01-12 20:00:00,0.0,0.0,13.45,0.0
2025-01-12 21:00:00,0.0,0.0,12.81,0.0
2025-01-12 22:00:00,0.0,0.0,12.14,0.0
2025-01-12 23:00:00,0.0,0.0,11.43,0.0
2025-01-13 00:00:00,0.0,0.0,10.73,0.0
2025-01-13 01:00:00,0.0,0.0,10.08,0.0
2025-01-13 02:00:00,0.0,0.0,9.61,0.0
2025-01-13 03:00:00,0.0,0.0,9.1,0.0
2025-01-13 04:00:00,0.0,0.0,8.65,0.0
2025-01-13 05:00:00,0.0,0.0,8.16,0.0
2025-01-13 06:00:00,5.2,14.43,7.84,5.2
2025-01-13 07:00:00,141.55,471.08,10.56,142.3
2025-01-13 08:00:00,360.98,743.97,13.18,362.35
2025-01-13 09:00:00,551.67,871.76,16.49,553.22
2025-01-13 10:00:00,689.75,926.83,20.43,691.4
2025-01-13 11:00:00,746.08,851.81,22.91,747.75
2025-01-13 12:00:00,744.67,850.04,24.52,746.35
2025-01-13 13:00:00,670.6,805.96,25.52,671.15
2025-01-13 14:00:00,527.55,725.95,25.86,529.58
2025-01-13 15:00:00,332.4,576.98,25.46,335.2
2025-01-13 16:00:00,128.18,277.41,22.18,129.95
2025-01-13 17:00:00,0.0,0.0,19.02,0.0
2025-01-13 18:00:00,0.0,0.0,17.53,0.0
2025-01-13 19:00:00,0.0,0.0,16.42,0.0
2025-01-13 20:00:00,0.0,0.0,15.65,0.0
2025-01-13 21:00:00,0.0,0.0,14.81,0.0
2025-01-13 22:00:00,0.0,0.0,13.74,0.0
2025-01-13 23:00:00,0.0,0.0,12.75,0.0
2025-01-14 00:00:00,0.0,0.0,11.99,0.0
2025-01-14 01:00:00,0.0,0.0,11.33,0.0
2025-01-14 02:00:00,0.0,0.0,10.78,0.0
2025-01-14 03:00:00,0.0,0.0,10.36,0.0
2025-01-14 04:00:00,0.0,0.0,10.03,0.0
2025-01-14 05:00:00,0.0,0.0,9.79,0.0
2025-01-14 06:00:00,4.45,0.74,9.63,4.55
2025-01-14 07:00:00,113.3,185.9,12.18,120.55
2025-01-14 08:00:00,305.73,415.23,15.05,325.8
2025-01-14 09:00:00,477.9,496.76,18.25,511.23
2025-01-14 10:00:00,605.33,513.62,21.54,645.7
2025-01-14 11:00:00,660.22,470.27,24.27,704.78
2025-01-14 12:00:00,576.45,204.19,25.54,703.25
2025-01-14 13:00:00,488.6,125.37,26.21,626.3
2025-01-14 14:00:00,405.38,315.28,26.02,487.1
2025-01-14 15:00:00,235.68,175.63,25.63,296.33
2025-01-14 16:00:00,82.93,40.19,23.22,102.03
2025-01-14 17:00:00,3.2,0.0,20.76,3.6
2025-01-14 18:00:00,0.0,0.0,20.14,0.0
2025-01-14 19:00:00,0.0,0.0,19.68,0.0
2025-01-14 20:00:00,0.0,0.0,18.79,0.0
2025-01-14 21:00:00,0.0,0.0,18.09,0.0
2025-01-14 22:00:00,0.0,0.0,17.25,0.0
2025-01-14 23:00:00,0.0,0.0,16.68,0.0
2025-01-15 00:00:00,0.0,0.0,16.38,0.0
2025-01-15 01:00:00,0.0,0.0,15.9,0.0
2025-01-15 02:00:00,0.0,0.0,15.46,0.0
2025-01-15 03:00:00,0.0,0.0,15.22,0.0
2025-01-15 04:00:00,0.0,0.0,14.93,0.0
2025-01-15 05:00:00,0.0,0.0,14.59,0.0
2025-01-15 06:00:00,4.1,0.0,14.58,4.32
2025-01-15 07:00:00,87.97,40.01,16.32,110.38
2025-01-15 08:00:00,236.5,110.85,18.29,307.5
2025-01-15 09:00:00,385.27,211.29,21.03,492.1
2025-01-15 10:00:00,504.85,231.0,24.06,628.38
2025-01-15 11:00:00,595.4,328.06,26.18,704.47
2025-01-15 12:00:00,632.0,429.05,27.35,703.5
2025-01-15 13:00:00,591.92,564.87,27.78,630.6
2025-01-15 14:00:00,430.23,401.77,27.86,492.02
2025-01-15 15:00:00,275.4,331.35,27.42,305.38
2025-01-15 16:00:00,100.9,131.41,25.18,106.68
2025-01-15 17:00:00,3.85,0.0,22.16,3.9
2025-01-15 18:00:00,0.0,0.0,21.56,0.0
2025-01-15 19:00:00,0.0,0.0,20.8,0.0
2025-01-15 20:00:00,0.0,0.0,19.89,0.0
2025-01-15 21:00:00,0.0,0.0,19.09,0.0
2025-01-15 22:00:00,0.0,0.0,18.22,0.0
2025-01-15 23:00:00,0.0,0.0,17.34,0.0
2025-01-16 00:00:00,0.0,0.0,16.44,0.0
2025-01-16 01:00:00,0.0,0.0,15.74,0.0
2025-01-16 02:00:00,0.0,0.0,15.2,0.0
2025-01-16 03:00:00,0.0,0.0,14.8,0.0
2025-01-16 04:00:00,0.0,0.0,14.66,0.0
2025-01-16 05:00:00,0.0,0.0,14.56,0.0
2025-01-16 06:00:00,4.3,0.0,14.21,4.32
2025-01-16 07:00:00,111.88,167.09,16.25,112.15
2025-01-16 08:00:00,308.65,424.07,18.65,309.3
2025-01-16 09:00:00,495.8,566.76,21.73,496.1
2025-01-16 10:00:00,633.9,641.11,24.81,634.62
2025-01-16 11:00:00,716.17,735.21,27.54,717.05
2025-01-16 12:00:00,716.9,738.73,28.81,717.88
2025-01-16 13:00:00,631.25,659.21,29.43,644.85
2025-01-16 14:00:00,450.1,445.91,29.49,506.62
2025-01-16 15:00:00,276.08,328.72,29.0,318.2
2025-01-16 16:00:00,103.5,123.34,25.87,115.78
2025-01-16 17:00:00,4.22,0.0,22.61,4.38
2025-01-16 18:00:00,0.0,0.0,22.3,0.0
2025-01-16 19:00:00,0.0,0.0,21.88,0.0
2025-01-16 20:00:00,0.0,0.0,21.06,0.0
2025-01-16 21:00:00,0.0,0.0,20.26,0.0
2025-01-16 22:00:00,0.0,0.0,19.58,0.0
2025-01-16 23:00:00,0.0,0.0,18.78,0.0
2025-01-17 00:00:00,0.0,0.0,17.68,0.0
2025-01-17 01:00:00,0.0,0.0,16.65,0.0
2025-01-17 02:00:00,0.0,0.0,16.03,0.0
2025-01-17 03:00:00,0.0,0.0,15.55,0.0
2025-01-17 04:00:00,0.0,0.0,15.03,0.0
2025-01-17 05:00:00,0.0,0.0,14.62,0.0
2025-01-17 06:00:00,4.68,3.23,14.55,4.7
2025-01-17 07:00:00,121.9,271.5,16.78,126.45
2025-01-17 08:00:00,328.55,562.98,19.31,336.38
2025-01-17 09:00:00,516.47,695.61,22.42,524.58
2025-01-17 10:00:00,653.88,787.67,25.64,659.17
2025-01-17 11:00:00,711.38,726.22,28.8,714.28
2025-01-17 12:00:00,711.88,724.77,30.38,713.65
2025-01-17 13:00:00,641.05,690.64,31.23,641.58
2025-01-17 14:00:00,500.62,598.9,31.49,505.15
2025-01-17 15:00:00,314.23,445.83,31.02,320.27
2025-01-17 16:00:00,114.62,182.71,27.91,118.35
2025-01-17 17:00:00,4.85,0.74,24.55,4.78
2025-01-17 18:00:00,0.0,0.0,23.69,0.0
2025-01-17 19:00:00,0.0,0.0,22.47,0.0
2025-01-17 20:00:00,0.0,0.0,21.12,0.0
2025-01-17 21:00:00,0.0,0.0,19.53,0.0
2025-01-17 22:00:00,0.0,0.0,18.04,0.0
2025-01-17 23:00:00,0.0,0.0,17.01,0.0
2025-01-18 00:00:00,0.0,0.0,16.14,0.0
2025-01-18 01:00:00,0.0,0.0,15.11,0.0
2025-01-18 02:00:00,0.0,0.0,14.49,0.0
2025-01-18 03:00:00,0.0,0.0,14.12,0.0
2025-01-18 04:00:00,0.0,0.0,14.28,0.0
2025-01-18 05:00:00,0.0,0.0,13.76,0.0
2025-01-18 06:00:00,5.03,7.08,13.42,5.05
2025-01-18 07:00:00,132.35,373.3,14.74,133.55
2025-01-18 08:00:00,343.25,611.4,17.27,345.27
2025-01-18 09:00:00,529.42,726.17,20.07,531.9
2025-01-18 10:00:00,664.55,757.69,22.58,666.62
2025-01-18 11:00:00,742.05,797.68,24.74,742.47
2025-01-18 12:00:00,721.72,720.34,26.44,737.97
2025-01-18 13:00:00,611.38,506.77,27.06,659.03
2025-01-18 14:00:00,450.35,410.54,27.0,512.28
2025-01-18 15:00:00,284.5,304.39,26.45,315.7
2025-01-18 16:00:00,106.62,103.71,23.7,111.8
2025-01-18 17:00:00,4.88,0.0,21.63,4.82
2025-01-18 18:00:00,0.0,0.0,21.34,0.0
2025-01-18 19:00:00,0.0,0.0,20.59,0.0
2025-01-18 20:00:00,0.0,0.0,19.4,0.0
2025-01-18 21:00:00,0.0,0.0,18.36,0.0
2025-01-18 22:00:00,0.0,0.0,16.48,0.0
2025-01-18 23:00:00,0.0,0.0,15.45,0.0
2025-01-19 00:00:00,0.0,0.0,14.58,0.0
2025-01-19 01:00:00,0.0,0.0,14.02,0.0
2025-01-19 02:00:00,0.0,0.0,13.55,0.0
2025-01-19 03:00:00,0.0,0.0,12.82,0.0
2025-01-19 04:00:00,0.0,0.0,12.17,0.0
2025-01-19 05:00:00,0.0,0.0,11.7,0.0
2025-01-19 06:00:00,4.53,1.7,11.49,4.53
2025-01-19 07:00:00,122.82,269.65,13.28,122.97
2025-01-19 08:00:00,332.2,552.73,15.87,332.58
2025-01-19 09:00:00,525.28,697.13,18.55,525.8
2025-01-19 10:00:00,668.0,771.56,21.12,668.42
2025-01-19 11:00:00,750.0,843.85,23.39,750.8
2025-01-19 12:00:00,749.72,838.1,25.08,749.75
2025-01-19 13:00:00,646.12,695.5,26.14,675.6
2025-01-19 14:00:00,472.05,513.39,26.48,534.3
2025-01-19 15:00:00,308.23,443.57,25.98,341.58
2025-01-19 16:00:00,122.18,228.31,23.74,129.45
2025-01-19 17:00:00,5.43,1.25,20.81,5.47
2025-01-19 18:00:00,0.0,0.0,19.64,0.0
2025-01-19 19:00:00,0.0,0.0,18.22,0.0
2025-01-19 20:00:00,0.0,0.0,17.46,0.0
2025-01-19 21:00:00,0.0,0.0,16.49,0.0
2025-01-19 22:00:00,0.0,0.0,15.77,0.0
2025-01-19 23:00:00,0.0,0.0,15.29,0.0
2025-01-20 00:00:00,0.0,0.0,14.66,0.0
2025-01-20 01:00:00,0.0,0.0,14.23,0.0
2025-01-20 02:00:00,0.0,0.0,14.22,0.0
2025-01-20 03:00:00,0.0,0.0,14.27,0.0
2025-01-20 04:00:00,0.0,0.0,14.19,0.0
2025-01-20 05:00:00,0.0,0.0,13.78,0.0
2025-01-20 06:00:00,4.78,2.91,12.87,4.78
2025-01-20 07:00:00,126.28,298.1,14.71,128.5
2025-01-20 08:00:00,334.62,563.09,17.13,341.83
2025-01-20 09:00:00,523.45,695.76,19.05,534.3
2025-01-20 10:00:00,624.6,671.53,21.14,674.9
2025-01-20 11:00:00,654.03,441.42,24.07,743.75
2025-01-20 12:00:00,646.08,330.34,26.24,742.78
2025-01-20 13:00:00,571.92,391.41,27.19,669.3
2025-01-20 14:00:00,416.77,238.99,27.33,529.22
2025-01-20 15:00:00,271.15,206.14,26.37,338.48
2025-01-20 16:00:00,110.82,111.52,23.61,129.12
2025-01-20 17:00:00,5.88,0.6,20.6,5.75
2025-01-20 18:00:00,0.0,0.0,19.31,0.0
2025-01-20 19:00:00,0.0,0.0,18.29,0.0
2025-01-20 20:00:00,0.0,0.0,17.38,0.0
2025-01-20 21:00:00,0.0,0.0,16.78,0.0
2025-01-20 22:00:00,0.0,0.0,16.47,0.0
2025-01-20 23:00:00,0.0,0.0,16.09,0.0
